Username,Verified,Comment Text,Likes,Time,Replies,Translation,Offensive?
ola_ala.28,FALSE,😭😭😭😭,0,2w,0,FALSE,FALSE
umme_jenny,FALSE,Masha Allah,0,2w,0,FALSE,FALSE
fardhidthetiger_jkd_athlete,FALSE,"Lift weights, and do calisthenics",0,2w,0,FALSE,FALSE
sahran.vaiya,FALSE,Lost 17 kgs in 2 month by self discipline..... Nothing else...,0,2w,0,FALSE,FALSE
_lily_cuddle_13_,FALSE,Best bro🔥😮 btw I'm your lil fan 🥹🫶,0,2w,0,FALSE,FALSE
umme.bristy,FALSE,"If you don't mind, can I ask you how tall you are?",0,2w,0,FALSE,FALSE
sabrinasonia9,FALSE,😮😮😮,0,2w,0,FALSE,FALSE
jishanchaudhary981,FALSE,🔥🔥🔥🔥🔥,0,2w,0,FALSE,FALSE
jannatulferdousy.aporupa.9,FALSE,Same situation... But slim hoite partesina 🙂 kokhono ki hobo na!,0,2w,0,TRUE,FALSE
aqurity705,FALSE,Iam big fan you,0,2w,0,FALSE,FALSE
_a_k_tanveer_,FALSE,This is the Swag bro 😎,0,2w,0,FALSE,FALSE
ryzen5900x3d,FALSE,Bro maybe has no penus,0,2w,0,FALSE,FALSE
daily_deutschland,FALSE,বাহ রে আমার জাতি। এমন জাতি নিয়ে কোথায় যাবো? প্রশংসার বন্যা বইয়ে দিচ্ছে। এরা সব ভুলে গেছে। এরা ভুলে গেছে জুলাইয়ের...  more,0,2w,0,TRUE,FALSE
aisha_wangza,FALSE,🤣🤣,0,2w,0,FALSE,FALSE
eviljordan999,FALSE,A transformation worth 3cr. 🫡,0,2w,0,FALSE,FALSE
isti_ak68,FALSE,My favourite YouTuber you are love you boss,0,2w,0,FALSE,FALSE
sky_butterfly_31,FALSE,well🥂,0,2w,0,FALSE,FALSE
nafisa.img,FALSE,Howw? Drop the routine 😭,0,2w,0,FALSE,FALSE
drmaruf.reza,FALSE,Garbage 🗑️,0,2w,0,FALSE,FALSE
mdjuhaahmed,FALSE,bro change clothes??😂,0,2w,0,FALSE,FALSE
riyyhm,FALSE,Manifesting to glow up like THIS😭,2,2w,0,FALSE,FALSE
riyyhm,FALSE,"Bro,,, kivabe weight loss korlenn! Details video chai",1,2w,0,TRUE,FALSE
aep.kidseditz,FALSE,,0,2w,0,FALSE,FALSE
jun_aid806,FALSE,bujhlam na vai a dekhi prottekta comment er reply dey.Jinish ta moja pailam🔥👏,0,2w,0,TRUE,FALSE
prosanto_141,FALSE,Transformation: ভোটকা chda --> বোকা chda,0,2w,0,TRUE,FALSE
jun_aid806,FALSE,,0,2w,0,FALSE,FALSE
shajia_001,FALSE,রাফসান too much অস্থির টাইপ। সুনেরাহ কিভাবে ওরে সহ্য করে? 😢,0,2w,0,TRUE,FALSE
muhammadmasumkhan5g580,FALSE,😆😆😆😆,0,2w,0,FALSE,FALSE
rs_a_ki_b_t_v_u_c123074,FALSE,😂😂😂😂😭👏👏,0,2w,0,FALSE,FALSE
samsramim,FALSE,Bro when you come to America just call me iam big fan iam leaving a New York 💝,1,2w,0,FALSE,FALSE
nxt_talha_,FALSE,Sigma boy 🗿🗿🗿,0,2w,0,FALSE,FALSE
mr.pnutbutr,FALSE,well thats what rich parents and money can do. nothing special bruh!,0,2w,0,FALSE,FALSE
despacible._.navii,FALSE,Bro before 🤡🤡 bro after 🤡🤡,0,2w,0,FALSE,FALSE
mdyeamin_yeamin,FALSE,Halai alhon o vape KHI oi bashe din batchbo na,0,2w,0,FALSE,FALSE
user183363927,FALSE,Are you Bangladeshi broh?😮,1,2w,0,FALSE,FALSE
rajib_jrx0,FALSE,🗣️Broo life change Broo won 💫⚡,0,2w,0,FALSE,FALSE
th_shaan_thunder,FALSE,I think then i can change my self,2,2w,0,FALSE,FALSE
angel.ronok.9,FALSE,দারুণ,0,2w,0,TRUE,FALSE
angel.ronok.9,FALSE,আমি এতো চেষ্টা করতাছি মাত্র ৫ কেজি কমাতে পারছি না,0,2w,0,TRUE,FALSE
infernal_manjiro,FALSE,Bro what,0,2w,0,FALSE,FALSE
nazmulhasan.ramim,FALSE,insane Bro,0,2w,0,FALSE,FALSE
_.dark._.titan._,FALSE,Bro got aura😭🛐💗,0,2w,0,FALSE,FALSE
sinthiya9089,FALSE,😮,0,2w,0,FALSE,FALSE
__suspended____,FALSE,🙌🙌🙌,0,2w,0,FALSE,FALSE
n_i_r_334,FALSE,ভাই কি ভাবে আমাকে একটু বলেন,0,2w,0,TRUE,FALSE
__faisal__ahamed__rafi__,FALSE,Nice transformation,0,2w,0,FALSE,FALSE
surajsardar660,FALSE,,0,2w,0,FALSE,FALSE
iammashrafikhan,FALSE,Viral 🙌🔥,1,2w,0,FALSE,FALSE
ok.nits_,FALSE,Eto W transformation bro damn!! (Follow pls?) 😭🙏🏻,0,2w,0,FALSE,TRUE
_bdtrx._.alpha_,FALSE,Oree glow up 💪🏻,0,2w,0,FALSE,FALSE
tawsifs208,FALSE,ভাই কেমনে সম্ভব 😔 আমাকেও বল 🫶🏻,2,2w,0,TRUE,FALSE
farhana_alam_prome,FALSE,❤️❤️,0,2w,0,FALSE,FALSE
rk._.nafi,FALSE,Rafsan vuya vuya vuya vuya vuya vuya,0,2w,0,TRUE,FALSE
afluna_ahad_sneha,FALSE,🔥,0,2w,0,FALSE,FALSE
tomal.who0,FALSE,That helicopter scene was epic bro🔥,0,2w,0,FALSE,FALSE
tuhida_islam513,FALSE,Nice,0,2w,0,FALSE,FALSE
orfita_akter_,FALSE,❤️🔥,0,2w,0,FALSE,FALSE
khandakersajin,FALSE,W transformation 🙌❤️,0,2w,0,FALSE,FALSE
fohaddhehe,FALSE,Yo give me some tips to have such glow up like you plss😭,0,2w,0,FALSE,FALSE
dusk_v0675,FALSE,Best glow up ever.....Rafsan vaiya😍❤️🔥😎😎,0,2w,0,FALSE,FALSE
tosinfounded,FALSE,Bro can you give me a follow pls🥹 btw you're looking sharp😩,0,2w,0,FALSE,FALSE
muta.irel,FALSE,Bhaiya khub hawt lagge,0,2w,0,TRUE,FALSE
ra_fi__lol_,FALSE,Bhaiya shei lagteseee🔥,0,2w,0,TRUE,FALSE
yourbunny502,FALSE,Alhamdulillah ❤️,0,2w,0,FALSE,FALSE
ashfaq_749,FALSE,Bhaaiiii😮,0,2w,0,FALSE,FALSE
orpit_97,FALSE,Love u💫💔💔💔💔😭,2,2w,0,FALSE,FALSE
da_blackshinoroblox,FALSE,I bet he's going to comment,0,2w,0,FALSE,FALSE
kid_seller_1722,FALSE,"how bengali peoples feel after using ""😭"" this (its big mid 25)",0,2w,0,FALSE,FALSE
az_ra_el_07,FALSE,Bruhh u r too gd😴,0,2w,0,FALSE,FALSE
risestet,FALSE,W boiiii🔥,0,2w,0,FALSE,FALSE
nisa.rodela,FALSE,Wow 6.1m views congratulations 👏🏻🎉🎀,0,2w,0,FALSE,FALSE
sm_tanzil_1,FALSE,I look up to you man.🔥,0,2w,0,FALSE,FALSE
nafiuzzamananom,FALSE,Gay,0,2w,0,FALSE,FALSE
reindeer.805940,FALSE,Believe be strong,0,2w,0,FALSE,FALSE
sadman_st,FALSE,Bro one of the best transformation i have ever seen in my life🔥❤️❤️,3,2w,0,FALSE,FALSE
t.t_frilyppo,FALSE,Bro got the glow up that I need 😭,0,2w,0,FALSE,FALSE
sh.orko,FALSE,🤣bc,0,2w,0,FALSE,FALSE
anastaciathe14th,FALSE,NAHHHH BHAIYA LISTENS TO HURRY UP TOMORROW,2,2w,0,FALSE,FALSE
_m_o_n_o_n,FALSE,"Well done mate,",0,2w,0,FALSE,FALSE
tahsan.ch_47,FALSE,🔥🔥,0,2w,0,FALSE,FALSE
i_am_hashin,FALSE,✌️✌️,0,2w,0,FALSE,FALSE
highonmemes2019._,FALSE,Bring back chinstrap rafsan,0,2w,0,FALSE,FALSE
linusmethtips,FALSE,Bring back chinstrap rafsan (2),0,2w,0,FALSE,FALSE
hridoy.mojumdar07,FALSE,"Bruhh, what a comeback 🫶❤️‍🩹",0,2w,0,FALSE,FALSE
_loveisbeautyful,FALSE,Bhai kivabe apnr ojon komce,0,2w,0,TRUE,FALSE
shahi._.lipa,FALSE,Broo tips??? 😭😭,0,2w,0,FALSE,FALSE
pbunnyj,FALSE,bro whats the sauce?!,0,2w,0,FALSE,FALSE
w0r9.t,FALSE,Oil up now 💋,0,2w,0,FALSE,FALSE
naomi_misoraaa,FALSE,🔥,0,2w,0,FALSE,FALSE
mariam_akter_prema_,FALSE,Awesome ❤️,0,2w,0,FALSE,FALSE
al_cho_hol,FALSE,Nice brother🫡,0,2w,0,FALSE,FALSE
sayed_uchiha,FALSE,Bro is owner of this trend 😭🔥,0,2w,0,FALSE,FALSE
md.arif2756,FALSE,❤️🔥,0,2w,0,FALSE,FALSE
eunha190,FALSE,Best glow up I've ever seen 😭😌,0,2w,0,FALSE,FALSE
lionessbea23,FALSE,Original daam bro😭❤️🔥,0,2w,0,FALSE,FALSE
mdshahedalammarjan,FALSE,Eating rice 5 time a day💀,0,2w,0,FALSE,FALSE
superkingking15,FALSE,Coto va 🔥,0,2w,0,FALSE,FALSE
yeonsu_kim_1430,FALSE,but you are always cute 🤭☺️,0,2w,0,FALSE,FALSE
tahera_janxu,FALSE,First er pic gula deikha to ami crush khaiya geci 🥰,0,2w,0,FALSE,FALSE
lts_me_nabagoto_,FALSE,Chapri🙂🤌😂🤣,0,2w,0,FALSE,FALSE
_nur_e_,FALSE,"Badly need such transformation in life🙂its also hard to realize that am getting uglier day by day, putting weight and...  more",0,2w,0,FALSE,FALSE
sadmanpro,FALSE,Top G !!,0,2w,0,FALSE,FALSE
majestic_beb,FALSE,Bro won the trend fr 💀.,0,2w,0,FALSE,FALSE
whossakibb,FALSE,Good one,0,2w,0,FALSE,FALSE
araf_out_of_context,FALSE,রাফসান গট মি ওয়েট,0,2w,0,TRUE,FALSE
sarbonti320,FALSE,👏,0,2w,0,FALSE,FALSE
rahim_09.0,FALSE,Bro look good 🗿,0,2w,0,FALSE,FALSE
lizu_api,FALSE,❤️🔥,0,2w,0,FALSE,FALSE
zarifbinehsan,FALSE,The glow up 🙌🔥,0,2w,0,FALSE,FALSE
_ltaabsidbika_,FALSE,😍,0,2w,0,FALSE,FALSE
ur.saeh,FALSE,Pure cinema 🙌,0,2w,0,FALSE,FALSE
jisan_is_09,FALSE,Broooo 🔥🙌 W transformation 🙌,0,2w,0,FALSE,FALSE
catseyeltd,FALSE,So proud of you.,0,2w,0,FALSE,FALSE
omayer_xq,FALSE,Best glow up 😁🤗😜👌🏻,0,2w,0,FALSE,FALSE
xoun.ti,FALSE,👏,0,2w,0,FALSE,FALSE
itzlabib31,FALSE,Vai amaro dorkar plzzzzz,0,2w,0,TRUE,FALSE
gryf_findor03,FALSE,"Can you give some advice on the ""4 months of self-discipline""?",0,2w,0,FALSE,FALSE
han__if__97,FALSE,Kire motkaa,0,2w,0,FALSE,FALSE
jakariya_zenin_,FALSE,Mas allah 🎀,0,2w,0,FALSE,FALSE
lord_screach,FALSE,The helicopter short was incredible🔥,0,2w,0,FALSE,FALSE
ryan_cruise_17,FALSE,bro mogs,0,2w,0,FALSE,FALSE
esssst.y,FALSE,🙌❤️😍,0,2w,0,FALSE,FALSE
anany_aashfi,FALSE,Dmn bro🔥,0,2w,0,FALSE,FALSE
gymmmraaaaatttttt,FALSE,Shera🔥,0,2w,0,FALSE,FALSE
nabil126_0,FALSE,Bro 🙌,0,2w,0,FALSE,FALSE
aribajahanprity,FALSE,"Bro, you are a true inspiration. I love you and your videos too much. Take love from your an ardent fan 💖😭 Respect and s...  more",0,2w,0,FALSE,FALSE
its_not_saad_7,FALSE,Choto vai boro hoe gese🙌❤️🔥,0,2w,0,TRUE,FALSE
liya_46380,FALSE,Eating rice 8 time in the day,0,2w,0,FALSE,FALSE
oreo87891,FALSE,🔥🔥🔥🔥🔥🔥🔥,0,2w,0,FALSE,FALSE
shxxar._,FALSE,@rayeid_,0,2w,0,FALSE,FALSE
safarinaissleepy,FALSE,🔥🔥,1,2w,0,FALSE,FALSE
kakashi_hatake.py,FALSE,Six pack kobeee🙌?,1,2w,0,FALSE,FALSE
sakib_h27,FALSE,Tmr bra size koto chilo rafsan?,0,2w,0,TRUE,FALSE
hey_its_nasrinnnnnnn,FALSE,Wow bro.. Such an inspiration you are. ❤️👏🏻,0,2w,0,FALSE,FALSE
theirrmuin,FALSE,op vhai 😍,3,2w,0,FALSE,FALSE
al_sami.06,FALSE,"Body Shaming is litliterally the best thing you can do to break someone confidence ,self love,vibes heart. In a word...  more",0,2w,0,FALSE,FALSE
pa.4075412,FALSE,Omg😍🙌,0,2w,0,FALSE,FALSE
nafiz_amin_29,FALSE,Bro you always motivate me,0,2w,0,FALSE,FALSE
promit______,FALSE,❤️❤️❤️,0,2w,0,FALSE,FALSE
thechefso,FALSE,"সেই সময়ের বিদ্যুৎ প্রতিমন্ত্রির সাথে ভিডিওগুলার কথা মনে পরে। 😂😂😂😂😂 মানুশ কত চাটুকার হতে পারে, আপার খাবারের রিভিও করলানা...  more",0,2w,0,TRUE,TRUE
mehedi.h3,FALSE,🔥,0,2w,0,FALSE,FALSE
shanila_13,FALSE,@thehungrycoderr invite rafsan to taste your food and show bd@people,0,2w,0,FALSE,FALSE
israt_jahan_prapti_,FALSE,Broohh🙌😩,0,2w,0,FALSE,FALSE
crucial.dream,FALSE,Man i Love ur comeback love ur videos keep it up and pls i want a give away from u,0,2w,0,FALSE,FALSE
redwoan_,FALSE,A chapri is always a chapri,0,2w,0,FALSE,FALSE
sparklex.rituz._,FALSE,Chi ki bicchiri chilen apni age🙃,0,2w,0,TRUE,FALSE
_absxr_,FALSE,From motu to patlu @thechotobhai,0,2w,0,FALSE,FALSE
itz_arup_dude,FALSE,No change😴,0,2w,0,FALSE,FALSE
nujhat__fatema,FALSE,Broo firee🔥🔥🔥🔥,0,2w,0,FALSE,FALSE
om_0236,FALSE,Im gay but nobody will find out because of this many comments,0,2w,0,FALSE,FALSE
chips.thrills,FALSE,Try out our best chips mixing combo @chips.thrills,0,2w,0,FALSE,FALSE
____s4rjinn____,FALSE,🙌,0,2w,0,FALSE,FALSE
naymaaaa_._,FALSE,"Mannn you don't know how much I do like you as a person even after when people wanted to backlash you , you were always...  more",0,2w,0,FALSE,FALSE
sany.roman.104,FALSE,🔥🔥Ooh pro 😍,0,2w,0,FALSE,FALSE
bangladeshfellow,FALSE,Slayed❤️,2,2w,0,FALSE,FALSE
jessus_jc,FALSE,❤️,0,2w,0,FALSE,FALSE
eie4199,FALSE,🫶🫶,0,2w,0,FALSE,FALSE
soaib3796,FALSE,💩💩,0,2w,0,FALSE,FALSE
_arafat.sr_,FALSE,The transformation of urs attracted sunera bhabi 😁,0,2w,0,FALSE,FALSE
__aein.wine__,FALSE,my mother has a crush on you bro...💀,0,2w,0,FALSE,FALSE
raja_moshai,FALSE,Bro is a pro gamer too,0,2w,0,FALSE,FALSE
_rafsan__islam__,FALSE,How u did?,0,2w,0,FALSE,FALSE
fardinn961,FALSE,I’ve seen him in his glory day’s 😭,0,2w,0,FALSE,FALSE
mohammedimon26,FALSE,Sei vhai sei🔥,0,2w,0,FALSE,FALSE
nijhumahmednijhum,FALSE,Wow love you Mashaallah 😮❤️❤️,0,2w,0,FALSE,FALSE
sultan_mohammad_,FALSE,Damn🔥,0,2w,0,FALSE,TRUE
tabassum_.34,FALSE,You should give a proper video about the journey!🙂,0,2w,0,FALSE,FALSE
ji.shanto.07,FALSE,Gangster🔥,0,2w,0,FALSE,FALSE
sharmi.shabnam,FALSE,Wow 🔥,0,1w,0,FALSE,FALSE
randomart_withsxmire143,FALSE,Bhaiya is two steps ahead😃,0,1w,0,FALSE,FALSE
moon_subu,FALSE,🔥,0,1w,0,FALSE,FALSE
matubbar_mosha,FALSE,I love uuu bro 🫂🇧🇩,0,1w,0,FALSE,FALSE
cutesoul_16,FALSE,My inspiration❤❤❤,0,1w,0,FALSE,FALSE
_samir_wife_,FALSE,brooh mashallah😭👏,0,1w,0,FALSE,FALSE
maimuna_sara22,FALSE,❤️,0,1w,0,FALSE,FALSE
california_sham_all,FALSE,Song 🔥,0,1w,0,FALSE,FALSE
ashama_kun,FALSE,Bro got the jinwoo transformation,0,1w,0,FALSE,FALSE
sarha_038,FALSE,Cute af❤️,0,1w,0,FALSE,FALSE
notarsheesh,FALSE,Wow,0,1w,0,FALSE,FALSE
gen_sii19,FALSE,5 Bela bhat,0,1w,0,FALSE,FALSE
mochimolalamochi,FALSE,You are rock 🔥👏 We love you ❤️,1,1w,0,FALSE,FALSE
kzaman_amit,FALSE,আপার বিরিয়ানি না খেতে পেরে ওজন কমে গেল ছোটভাইয়ের 😭,0,1w,0,TRUE,FALSE
shovataniaakter,FALSE,❤️❤️❤️,0,1w,0,FALSE,FALSE
rid_rishad,FALSE,bhai ami matro 15 kg ojon baraite chai kemne barabo🙂,0,1w,0,TRUE,FALSE
thv_taehyung2,TRUE,Verified  Hot boy 🔥,0,1w,0,FALSE,FALSE
shefat_mahin.mine,FALSE,😮😮,0,1w,0,FALSE,FALSE
ta_mim5889,FALSE,Brohh...hit different like me🤝,0,1w,0,FALSE,FALSE
jinaat_24,FALSE,Transformation🫠❤️‍🩹,0,1w,0,FALSE,FALSE
_nextdoor__meaw_,FALSE,Abro motivated hoye gelam,0,1w,0,TRUE,FALSE
mt_brother01,FALSE,Big change bro.🙂🔥,0,1w,0,FALSE,FALSE
saad23fl,FALSE,my guy was kind of cute when he was healthy,0,1w,0,FALSE,FALSE
_https.sohu,FALSE,Damnnnnnn😋🌷,0,1w,0,FALSE,TRUE
_.neuroticbeing._,FALSE,You are so lucky that it just took only 4 months for you😭,0,1w,0,FALSE,FALSE
sonchoy.vlogs,FALSE,আপনাকে আগে বোকাচোদা লাগতো😅,0,1w,0,TRUE,TRUE
literallysanjida,FALSE,Bro looks like a manhwa mc 🔥🙌,0,1w,0,FALSE,FALSE
dreamy__doodlebug_,FALSE,I am a big fan of youu bruhhh😭👏🔥Mashaallah!✨,0,1w,0,FALSE,FALSE
dulquer_fahad,FALSE,"তোমারে মিয়া দেখলেই মাঝে মাঝে ভাবি, কি রাফসান ছিলা আর কি রাফসান হইলা৷ Just WOW Comeback 🔥",0,1w,0,TRUE,FALSE
fyroozdanisha,FALSE,Bhaiya ekhon theke are comments kinte parbenna 🙂,0,1w,0,TRUE,FALSE
clips_of_joe_rogans,FALSE,From a gooner to Gaylord.,0,1w,0,FALSE,FALSE
mr_hot8512,FALSE,🙌🔥,0,1w,0,FALSE,FALSE
skra.yhan1156,FALSE,❤️❤️❤️❤️❤️,0,1w,0,FALSE,FALSE
elmadridistashimul,FALSE,Bhai sathe je Japanese member ta chilo eta ki ex Yakuza member ta?,0,1w,0,FALSE,FALSE
universallyingrate,FALSE,Chotobhai kao ke bideshe boilo na you like ketchup,0,1w,0,TRUE,FALSE
sakilmallick_02,FALSE,Bhai patla hoye kota huzz pele? 🙂,0,1w,0,FALSE,FALSE
adnan.ext,FALSE,3 crore brother?,0,1w,0,FALSE,FALSE
naziha_im,FALSE,What in the Hrithik Roshan from K3G 🤯,0,1w,0,FALSE,FALSE
supreme_x_tanu,FALSE,omg damn bro 😭 👏🔥,0,1w,0,FALSE,TRUE
aries.m4rs,FALSE,EATING RICE 5 times a day ☠️💀,0,1w,0,FALSE,FALSE
arshi_jahan__roj,FALSE,👏👏,0,1w,0,FALSE,FALSE
m1xx_tt,FALSE,Bro still have face fat,0,1w,0,FALSE,FALSE
shadesofenam,FALSE,Ekta manush 5 bela bhaat kemne Khai 🙂,0,1w,0,TRUE,FALSE
_a.fr.in_,FALSE,emon lomba pola chawa ki aukaat er bahir chinta vabna??,0,1w,0,TRUE,FALSE
athkiyaazad,FALSE,Your glow up is best ever😭❤️,0,1w,0,FALSE,FALSE
cursed_ever07,FALSE,any tips?,0,1w,0,FALSE,FALSE
i_am_arishuu2.0,FALSE,The best transition ever 🔥❤️,0,1w,0,FALSE,FALSE
ana_yetx,FALSE,Song name?,0,1w,0,FALSE,FALSE
_ishraq_99,FALSE,zero to hero,0,1w,0,FALSE,FALSE
comic_efad,FALSE,😭😭,0,1w,0,FALSE,FALSE
khan___siam,FALSE,🔥🔥,0,1w,0,FALSE,FALSE
_mhmubash_,FALSE,🙌🙌🔥❤️,0,1w,0,FALSE,FALSE
kazi_sabbir_12,FALSE,🔥,0,1w,0,FALSE,FALSE
ta_snim1187,FALSE,How did you manage to complete such a big task and achieve success. I really respect you 🙂🫡,0,1w,0,FALSE,FALSE
ta_snim1187,FALSE,Parlea amader kisu tips then 🙂,0,1w,0,FALSE,FALSE
shifatsofiulislam,FALSE,সুবিদাপাটি 💩💩🤡,0,1w,0,TRUE,FALSE
jayman215,FALSE,The pink hoodie in front of the helicopter - where is it from @thechotobhai,0,1w,0,FALSE,FALSE
tamimahmed8281,FALSE,🔥🔥,0,1w,0,FALSE,FALSE
tamimahmed8281,FALSE,🔥🔥,0,1w,0,FALSE,FALSE
unlimited_piece1,FALSE,Before 🤡 after 👹 (🤣),0,1w,0,FALSE,FALSE
labib.gg,FALSE,aura so hard even the police chased bro,0,6d,0,FALSE,FALSE
naheenanjum,FALSE,Bro looked like KJo with the black frames.,0,6d,0,FALSE,FALSE
abdullahabulchoda,FALSE,254 lbs,0,6d,0,FALSE,FALSE
akhi35279,FALSE,Wowowo,0,6d,0,FALSE,FALSE
jannatulmawa9545,FALSE,কি খেয়ে ওজন টা কমালেন ভাই আপনি?? আমি তো না খেয়ে থাকলে ও মোটা হইতেছি🙂,0,6d,0,TRUE,FALSE
chaseapurbo,FALSE,apar chotobhai 😆,0,6d,0,FALSE,FALSE
noesiswave,FALSE,❤️🙌,0,6d,0,FALSE,FALSE
ananyoanuvob,FALSE,🔥🔥🔥🔥,0,6d,0,FALSE,FALSE
arnob_hasan18,FALSE,give your 4 months routine,0,6d,0,FALSE,FALSE
mi4ftj,FALSE,Damnn,0,5d,0,FALSE,TRUE
anika.__0._,FALSE,The hat got me 💀😭,0,5d,0,FALSE,FALSE
jccnna,FALSE,YESSSS KING,0,5d,0,FALSE,FALSE
ovi_bbz,FALSE,this is insane brohh🔥🙌,0,5d,0,FALSE,FALSE
__jaaack,FALSE,,0,5d,0,FALSE,FALSE
m_ai_one,FALSE,Still bolod,0,4d,0,FALSE,FALSE
mugdho273,FALSE,❤️❤️,0,4d,0,FALSE,FALSE
itz_sabu_170,FALSE,Best glow up everrr.... Mashallah 😭❤️,0,4d,0,FALSE,FALSE
_mehedi079,FALSE,Rafsan the Moto bai,0,3d,0,FALSE,FALSE
_mehedi079,FALSE,Rafsan the Moto bai,0,3d,0,FALSE,FALSE
rezwan.ishraq,FALSE,Bockachoda,0,3d,0,FALSE,FALSE
_notyour_slash,FALSE,Bro 🙌🔥,0,2d,0,FALSE,FALSE
mehjabeen_hafsaa,FALSE,I am a big fan of you bruuhh🔥🙌🙌,0,2d,0,FALSE,FALSE
suzumi_saki_9705,FALSE,🙌🔥,0,2d,0,FALSE,FALSE
khadijatul_kobra_riya,FALSE,How is that possible???,0,2d,0,FALSE,FALSE
sharif___khan______7,FALSE,😂,0,2d,0,FALSE,FALSE
samirhussain730,FALSE,Botka,0,2d,0,FALSE,FALSE
_sure_jarif_,FALSE,We got choto Bhai edit before GTA 6,0,2d,0,FALSE,FALSE
md.junied.hasan081,FALSE,I like you locek single,0,1d,0,FALSE,FALSE
jobayedhossenjihad,FALSE,Dur mia shukhaya geso,0,1d,0,FALSE,FALSE
payelchowdhuryriya,FALSE,😍,0,1d,0,FALSE,FALSE
nuhash_dead,FALSE,Comments full of celebrities💀 I'm also a celebrity🦆,0,1d,0,FALSE,FALSE
uzumaki_tamuuu,FALSE,W888888888!!!!!!,0,1d,0,FALSE,FALSE
high_level100_,FALSE,Power off handle??,0,1d,0,FALSE,FALSE
raaiinncoree,FALSE,Can I get a reply bro?,0,1d,0,FALSE,FALSE
sotu80480,FALSE,How you did this,0,1d,0,FALSE,FALSE
aug_bong_girl23,FALSE,Best transition i have ever seen ❤️🙌,0,1d,0,FALSE,FALSE
rishadkian,FALSE,Lamao,0,1d,0,FALSE,FALSE
dan_go020,FALSE,❤️,0,1d,0,FALSE,FALSE
lpbd_gamer,FALSE,Vaiya diet routine ta bolen plzz,0,1d,0,TRUE,FALSE
x_sabery_x,FALSE,Wat happened to my racism app 🫩,0,1d,0,FALSE,FALSE
zihad.hadid,FALSE,🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮,0,1d,0,FALSE,FALSE
izzyink4_,FALSE,YAKUZAAAA???,0,1d,0,FALSE,FALSE
ninjaboyzcringe,FALSE,A shape,0,1d,0,FALSE,FALSE
qudersumaia,FALSE,❤️❤️❤️,0,1d,0,FALSE,FALSE
ishrat_almaji,FALSE,🔥🔥,0,23h,0,FALSE,FALSE
cigarattesbeforesleeppp,FALSE,Bet @being_antik can relate,0,22h,0,FALSE,FALSE
hasanatike8325,FALSE,আওয়ামী,0,16h,0,TRUE,FALSE
iblame_lynx_7,FALSE,Mash Allah 🗣️🔥,0,15h,0,FALSE,FALSE
mubasher_kownain_,FALSE,❤️,0,14h,0,FALSE,FALSE
koushiki800,FALSE,Before vs After,0,10h,0,FALSE,FALSE
orthoknows,FALSE,bhai weight gain korar tips dao😭,0,9h,0,FALSE,FALSE
rafsantoogood,FALSE,Mogged in 69 ways,0,9h,0,FALSE,FALSE
thepowerhouseofcell_,FALSE,Bhai tips den please,0,7h,0,FALSE,FALSE
apon__xo,FALSE,Fireee🔥❤️,0,6h,0,FALSE,FALSE
bishwo__11,FALSE,Bruuu🔥🔥 rock,0,4h,0,FALSE,FALSE
its_pokie718,FALSE,I can't believe this 😮,0,3h,0,FALSE,FALSE
soleymanhaquerana,FALSE,❤️,0,2h,0,FALSE,FALSE
tgrxfenzo,FALSE,Thats why he called the biggest youtuber of Bangladesh broo amna Anime dakho ?🔥❤️,0,2h,0,FALSE,FALSE
__shadman_._,FALSE,Bro need a video on how can we do this same !!! Ik you have an old video on Yt but why don’t you make a post on insta...  more,1,2w,0,FALSE,FALSE
fima_ishotasf_,FALSE,Divaa💅🏻🎀,0,2w,0,FALSE,FALSE
_sahattt,FALSE,Bruuhh rafsan is 6'2,0,2w,0,FALSE,FALSE
mhr_abir,FALSE,🔥🔥,0,2w,0,FALSE,FALSE
potassium_cyanide____,FALSE,That's amazing bro😍😍😍,0,2w,0,FALSE,FALSE
maruf_rock_oo7,FALSE,❤️🙌🔥,0,2w,0,FALSE,FALSE
jarif_abrar12,FALSE,"@thechotobhai best transformation, 🔥🔥 big fan",0,2w,0,FALSE,FALSE
_fuego_rahi,FALSE,Inspiration ❤️,0,2w,0,FALSE,FALSE
tasnim_824,FALSE,,1,2w,0,FALSE,FALSE
m_o_m_i_n__4k,FALSE,🫂💝,0,2w,0,FALSE,FALSE
belle_ombre19,FALSE,Woww proud of uuuuu,0,2w,0,FALSE,FALSE
tan_nie_4,FALSE,Grow up😍🔥,0,2w,0,FALSE,FALSE
_bunnyy.luxe,FALSE,🔥❤️,0,2w,0,FALSE,FALSE
itz_nazim__17,FALSE,❤️❤️,1,2w,0,FALSE,FALSE
jabirrr0,FALSE,☝️🤓,4,2w,0,FALSE,FALSE
onceuponnion,FALSE,background music name?...  more,0,2w,0,FALSE,FALSE
tahabir_ahmed,FALSE,Amazing transformation bro Mashallah !,0,2w,0,FALSE,FALSE
__dairy__milk_,FALSE,Bhaiiiii🥹,0,2w,0,FALSE,FALSE
